Match_id,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11,BattingTeam_1
1077949,Ahmed Shehzad,Kamran Akmal,Mohammad Hafeez,Babar Azam,Shoaib Malik,Sarfraz Ahmed,Imad Wasim,Mohammad Amir,Hasan Ali,Wahab Riaz,Shadab Khan,Pakistan
1077950,Ahmed Shehzad,Kamran Akmal,Babar Azam,Mohammad Hafeez,Shoaib Malik,Sarfraz Ahmed,Imad Wasim,Mohammad Amir,Junaid Khan,Hasan Ali,Shadab Khan,Pakistan
1077951,E Lewis,CAK Walton,KOA Powell,SD Hope,JN Mohammed,JL Carter,JO Holder,AR Nurse,V Permaul,D Bishoo,ST Gabriel,West Indies
1078659,MH Cross,KJ Coetzer,CS MacLeod,JH Davey,HG Munsey,CD de Lange,CD Wallace,SM Sharif,MRJ Watt,CB Sole,BTJ Wheal,Scotland
1078660,MH Cross,KJ Coetzer,CS MacLeod,JH Davey,RD Berrington,CD Wallace,MA Leask,SM Sharif,MRJ Watt,CB Sole,BTJ Wheal,Scotland
1078661,C Carter,C McAuslan,Babar Hayat,Nizakat Khan,Waqas Khan,Shahid Wasif,Ehsan Khan,Aizaz Khan,Ehsan Nawaz,Nadeem Ahmed,Tanveer Ahmed,Hong Kong
1079246,Mohammad Shahzad,Noor Ali Zadran,Rahmat Shah,Asghar Stanikzai,Hashmatullah Shahidi,Mohammad Nabi,Najibullah Zadran,Gulbadin Naib,Rashid Khan,Dawlat Zadran,Amir Hamza,Afghanistan
1079247,Mohammad Shahzad,Noor Ali Zadran,Rahmat Shah,Asghar Stanikzai,Mohammad Nabi,Najibullah Zadran,Gulbadin Naib,Rashid Khan,Dawlat Zadran,Hashmatullah Shahidi,Amir Hamza,Afghanistan
1079248,PJ Moor,SF Mire,TK Musakanda,CR Ervine,SC Williams,RP Burl,MN Waller,AG Cremer,TL Chatara,R Ngarava,CB Mpofu,Zimbabwe
1079249,Mohammad Shahzad,Ihsanullah,Rahmat Shah,Asghar Stanikzai,Hashmatullah Shahidi,Karim Janat,Samiullah Shenwari,Mohammad Nabi,Gulbadin Naib,Rashid Khan,Fareed Ahmad,Afghanistan
1079250,Mohammad Shahzad,Noor Ali Zadran,Gulbadin Naib,Rahmat Shah,Asghar Stanikzai,Samiullah Shenwari,Mohammad Nabi,Najibullah Zadran,Rashid Khan,Dawlat Zadran,Amir Hamza,Afghanistan
1080630,WTS Porterfield,PR Stirling,A Balbirnie,NJ O'Brien,KJ O'Brien,GC Wilson,AR McBrine,GH Dockrell,SR Thompson,CA Young,PKD Chase,Ireland
1080631,Rohan Mustafa,Mohammad Naveed,Ghulam Shabber,Shaiman Anwar,Rameez Shahzad,Muhammad Usman,Adnan Mufti,Ahmed Raza,Amjad Javed,Imran Haider,Zahoor Khan,United Arab Emirates
1082592,PA Patel,JC Buttler,RG Sharma,N Rana,AT Rayudu,KH Pandya,KA Pollard,HH Pandya,TG Southee,MJ McClenaghan,JJ Bumrah,Mumbai Indians
1082597,G Gambhir,CA Lynn,RV Uthappa,MK Pandey,YK Pathan,SA Yadav,CR Woakes,SP Narine,TA Boult,Kuldeep Yadav,AS Rajpoot,Kolkata Knight Riders
1082601,HM Amla,M Vohra,MP Stoinis,GJ Maxwell,DA Miller,WP Saha,MM Sharma,AR Patel,VR Aaron,Sandeep Sharma,I Sharma,Kings XI Punjab
1082612,HM Amla,SE Marsh,WP Saha,GJ Maxwell,MP Stoinis,AR Patel,Sandeep Sharma,I Sharma,MM Sharma,Swapnil Singh,NaN,Kings XI Punjab
1082620,AM Rahane,RA Tripathi,SPD Smith,MS Dhoni,MK Tiwary,DT Christian,JD Unadkat,SN Thakur,Washington Sundar,Imran Tahir,NaN,Rising Pune Supergiant
1082630,DA Warner,S Dhawan,KS Williamson,Yuvraj Singh,MC Henriques,B Kumar,Mohammed Siraj,S Kaul,Rashid Khan,NaN,NaN,Sunrisers Hyderabad
1082632,DR Smith,BB McCullum,SK Raina,KD Karthik,AJ Finch,Ishan Kishan,RA Jadeja,JP Faulkner,PJ Sangwan,Basil Thampi,Ankit Soni,Gujarat Lions
1082633,HM Amla,MJ Guptill,SE Marsh,M Vohra,WP Saha,GJ Maxwell,AR Patel,MM Sharma,VR Aaron,Sandeep Sharma,T Natarajan,Kings XI Punjab
1082635,LMP Simmons,PA Patel,KA Pollard,RG Sharma,HH Pandya,MJ McClenaghan,SL Malinga,JJ Bumrah,Harbhajan Singh,KV Sharma,NaN,Mumbai Indians
1082638,LMP Simmons,PA Patel,N Rana,RG Sharma,HH Pandya,KA Pollard,KV Sharma,Harbhajan Singh,MJ McClenaghan,SL Malinga,JJ Bumrah,Mumbai Indians
1082641,MJ Guptill,WP Saha,GJ Maxwell,SE Marsh,AR Patel,Sandeep Sharma,MJ Henry,I Sharma,MM Sharma,R Tewatia,NaN,Kings XI Punjab
1082644,SS Tiwary,LMP Simmons,RG Sharma,AT Rayudu,KA Pollard,HH Pandya,KH Pandya,TG Southee,MG Johnson,KV Sharma,R Vinay Kumar,Mumbai Indians
1082646,CH Gayle,Vishnu Vinod,V Kohli,TM Head,KM Jadhav,Sachin Baby,SR Watson,P Negi,Avesh Khan,YS Chahal,HV Patel,Royal Challengers Bangalore
1082650,LMP Simmons,PA Patel,AT Rayudu,RG Sharma,KH Pandya,KA Pollard,HH Pandya,KV Sharma,MG Johnson,JJ Bumrah,SL Malinga,Mumbai Indians
1083446,Tamim Iqbal,Soumya Sarkar,Sabbir Rahman,Mushfiqur Rahim,Shakib Al Hasan,Mosaddek Hossain,Mahmudullah,Mashrafe Mortaza,Mehedi Hasan Miraz,Taskin Ahmed,Mustafizur Rahman,Bangladesh
1083448,MD Gunathilaka,WU Tharanga,BKG Mendis,LD Chandimal,TAM Siriwardana,DAS Gunaratne,NLTC Perera,S Prasanna,MDK Perera,KMDN Kulasekara,RAS Lakmal,Sri Lanka
1085945,MDN Hansika,PRCS Kumarihami,AC Jayangani,LE Kaushalya,MADD Surangika,HASD Siriwardene,PM Weerakkody,SS Weerakkody,KDU Prabodhani,I Ranaweera,HHC Gunaratne,Sri Lanka
1085946,PG Raut,S Mandhana,M Raj,H Kaur,J Goswami,E Bisht,S Pandey,Poonam Yadav,DB Sharma,NaN,NaN,India
1085947,Ayesha Zafar,Nahida Khan,Javeria Khan,Bismah Maroof,Nain Abidi,Kainat Imtiaz,Asmavia Iqbal,Sana Mir,Sidra Nawaz,Sadia Yousuf,Nashra Sandhu,Pakistan
1085948,HK Matthews,F Walters,CN Nation,SR Taylor,DJS Dottin,MR Aguilleira,SF Daley,A Mohammed,ASS Fletcher,SC Selman,SS Connell,West Indies
1085951,HK Matthews,F Walters,SR Taylor,DJS Dottin,MR Aguilleira,Kyshona A Knight,CN Nation,SF Daley,ASS Fletcher,A Mohammed,SS Connell,West Indies
1085952,MDN Hansika,AC Jayangani,PRCS Kumarihami,MADD Surangika,PM Weerakkody,HASD Siriwardene,GWHM Perera,LE Kaushalya,SS Weerakkody,KDU Prabodhani,I Ranaweera,Sri Lanka
1085953,MDN Hansika,GWHM Perera,AC Jayangani,HASD Siriwardene,MADD Surangika,H Madavi,OU Ranasinghe,LE Kaushalya,KADA Kanchana,SS Weerakkody,I Ranaweera,Sri Lanka
1085954,SW Bates,RH Priest,AE Satterthwaite,KJ Martin,SFM Devine,KT Perkins,AM Peterson,EM Bermingham,LMM Tahuhu,AC Kerr,HR Huddleston,New Zealand
1085955,PG Raut,S Mandhana,DB Sharma,M Raj,H Kaur,MR Meshram,S Verma,J Goswami,M Joshi,E Bisht,Poonam Yadav,India
1085956,HK Matthews,R Boyce,SR Taylor,CN Nation,Kyshona A Knight,DJS Dottin,MR Aguilleira,SF Daley,ASS Fletcher,A Mohammed,Q Joseph,West Indies
1085957,L Winfield,TT Beaumont,SJ Taylor,NR Sciver,KH Brunt,HC Knight,DN Wyatt,A Shrubsole,A Hartley,D Hazell,NaN,England
1085958,PG Raut,S Mandhana,DB Sharma,M Raj,J Goswami,V Krishnamurthy,H Kaur,M Joshi,S Verma,E Bisht,Poonam Yadav,India
1085959,NE Bolton,BL Mooney,EA Perry,RL Haynes,EJ Villani,AJ Blackwell,AJ Healy,JL Jonassen,A Gardner,SE Aley,KM Beams,Australia
1085960,HK Matthews,Kycia A Knight,SR Taylor,CN Nation,DJS Dottin,MR Aguilleira,Kyshona A Knight,SF Daley,ASS Fletcher,A Mohammed,AK Peters,West Indies
1085961,Ayesha Zafar,Nahida Khan,Marina Iqbal,Javeria Khan,Nain Abidi,Sana Mir,Iram Javed,Kainat Imtiaz,Sidra Nawaz,Nashra Sandhu,Diana Baig,Pakistan
1085962,L Wolvaardt,L Lee,T Chetty,M du Preez,M Kapp,D van Niekerk,S Luus,CL Tryon,S Ismail,A Khaka,M Daniels,South Africa
1085964,HK Matthews,Kycia A Knight,SR Taylor,CN Nation,DJS Dottin,MR Aguilleira,Kyshona A Knight,SF Daley,ASS Fletcher,AK Peters,A Mohammed,West Indies
1085965,HK Matthews,Kycia A Knight,SR Taylor,CN Nation,DJS Dottin,MR Aguilleira,AK Peters,SF Daley,A Mohammed,NaN,NaN,West Indies
1085966,AC Jayangani,PRCS Kumarihami,GWHM Perera,PM Weerakkody,HASD Siriwardene,MADD Surangika,H Madavi,SS Weerakkody,LE Kaushalya,KADA Kanchana,I Ranaweera,Sri Lanka
1085967,PG Raut,S Mandhana,M Raj,H Kaur,S Verma,J Goswami,S Pandey,DB Sharma,V Krishnamurthy,E Bisht,Poonam Yadav,India
1085968,L Winfield,TT Beaumont,SJ Taylor,HC Knight,NR Sciver,FC Wilson,KH Brunt,JL Gunn,LA Marsh,A Shrubsole,A Hartley,England
1085969,BL Mooney,NE Bolton,RL Haynes,EA Perry,EJ Villani,AJ Blackwell,AJ Healy,A Gardner,JL Jonassen,ML Schutt,KM Beams,Australia
1085970,L Winfield,TT Beaumont,SJ Taylor,HC Knight,NR Sciver,FC Wilson,KH Brunt,JL Gunn,LA Marsh,A Shrubsole,A Hartley,England
1085971,S Mandhana,PG Raut,M Raj,H Kaur,DB Sharma,V Krishnamurthy,S Pandey,S Verma,J Goswami,RS Gayakwad,Poonam Yadav,India
1085972,MDN Hansika,GWHM Perera,AC Jayangani,HASD Siriwardene,MADD Surangika,PM Weerakkody,LE Kaushalya,KADA Kanchana,SS Weerakkody,HHC Gunaratne,I Ranaweera,Sri Lanka
1089136,AR Patwa,S Khalifa,Jitin Singh,HH Abdallah,KN Mussa,SJ Ally,A Dagar,RK Kiseto,HA Chohan,AM Kimote,N Mapunda,Tanzania
1089137,F Baleri,S Ateak,JK Vifah,SK Awiah,JH Mensah,DNA Ankrah,PK Ananya,V Ateak,IKO Aboagye,G Bakiweyem,JO Adotei,Ghana
1089138,R Mosweu,K Motlanka,K Modise,I Master,R Nehonde,T Perera,JWN Moses,A Rangaswamy,N Master,T Tshose,D Maisuria,Botswana
1089139,M Mvula,J Chinunga,A Nsensha,H Patel,G Kandela,I Mwaba,Javid Patel,SA Patel,J Zimba,Gladson Kandela,T Nyirongo,Zambia
1089140,AJ Ayannaike,O Olaleye,U Friday,Azeez Salako,OJ Bejide,CN Onwuzulike,JO Adedeji,OA Olympio,IO Okpe,A MeneNaNEjegi,AS Abioye,Nigeria
1089141,R Mosweu,K Motlanka,K Modise,I Master,R Nehonde,T Perera,A Rangaswamy,JWN Moses,N Master,T Tshose,D Maisuria,Botswana
1089142,R Mosweu,K Motlanka,K Modise,I Master,R Nehonde,T Perera,JWN Moses,A Rangaswamy,N Master,T Tshose,D Maisuria,Botswana
1089143,J Chinunga,M Mvula,H Patel,SA Patel,A Nsensha,I Mwaba,Javid Patel,G Kandela,J Zimba,T Nyirongo,Gladson Kandela,Zambia
1089144,Sulaimon Runsewe,O Olaleye,Azeez Salako,Muhammad Hashim,JO Adedeji,CN Onwuzulike,OJ Bejide,OA Olympio,IO Okpe,A MeneNaNEjegi,AS Abioye,Nigeria
1089145,M Mvula,J Chinunga,H Patel,SA Patel,A Nsensha,I Mwaba,Javid Patel,G Kandela,Gladson Kandela,T Nyirongo,K Omala,Zambia
1089146,J Bangura,G Ngegba,Y Jalloh,E Kamara,I Kamara,L Lamin,Mohamed Khan,M Mansaray,B Williams,A Gbla,I Komba,Sierra Leone
1089147,Jitin Singh,KD Kamania,AR Patwa,HH Abdallah,KN Mussa,SJ Ally,HA Chohan,RK Kiseto,A Dagar,N Mapunda,AA Premji,Tanzania
1089148,Jitin Singh,KD Kamania,AR Patwa,KN Mussa,A Dagar,AD Kamania,HA Chohan,SJ Ally,AM Kimote,NaN,NaN,Tanzania
1089150,J Chinunga,G Kandela,H Patel,SA Patel,I Mwaba,A Nsensha,J Zimba,Gladson Kandela,Javid Patel,T Nyirongo,K Omala,Zambia
1089183,Rohan Mustafa,Mohammed Qasim,Shaiman Anwar,Rameez Shahzad,Muhammad Usman,Amjad Javed,Ghulam Shabber,Mohammad Naveed,Adnan Mufti,Ahmed Raza,Imran Haider,United Arab Emirates
1089419,MH Cross,KJ Coetzer,CS MacLeod,RD Berrington,PL Mommsen,CD Wallace,MA Leask,SM Sharif,AC Evans,CB Sole,CD de Lange,Scotland
1089420,MH Cross,KJ Coetzer,CS MacLeod,RD Berrington,PL Mommsen,CD de Lange,CD Wallace,MA Leask,JH Davey,AC Evans,CB Sole,Scotland
1089472,ImanNaNulNaNHaq,Qalandar Khan,Mohammad Rizlan,Tamoor Sajjad,Nouman Sarwar,Kamran Khan (2),Mohammed Awais,Zaheer Ibrahim,Mohammed Nadeem,Iqbal Hussain,NaN,Qatar
1089490,Imran Ali Butt,Mohammed Sameer,J Chaturanga,Azeem ul Haq,GSPR Arachchige,Muhammad Rafeh,Tahir Dar,Muhammad Safdar,Junaid Aziz,Bilal Mansoor,Babar Ali,Bahrain
1089520,M Mupachikwa,L Tshuma,CS Mugeri,M Musonda,P Mujaji,SM Mayers,P Marange,J Nkomo,T Granger,N Mutasa,N Sibanda,Zimbabwe
1089521,MV Waldron,L Paul,L Delany,GH Lewis,SM Kavanagh,J Gray,LC Boylan,Rachel Delaney,L Maritz,A Beggs,AJ Kenealy,Ireland
1089522,L Lee,L Wolvaardt,T Chetty,M du Preez,M Kapp,S Luus,N de Klerk,S Ismail,M Klaas,M Daniels,R Ntozakhe,South Africa
1089523,MV Waldron,L Delany,L Paul,GH Lewis,SM Kavanagh,J Gray,LC Boylan,Rachel Delaney,AJ Kenealy,L Maritz,A Beggs,Ireland
1089524,L Lee,L Wolvaardt,T Chetty,M du Preez,M Kapp,S Luus,N de Klerk,S Ismail,M Daniels,M Klaas,R Ntozakhe,South Africa
1089525,L Tshuma,CS Mugeri,M Mupachikwa,SM Mayers,M Musonda,P Mujaji,P Marange,J Nkomo,T Granger,N Mutasa,N Sibanda,Zimbabwe
1089526,L Tshuma,CS Mugeri,M Mupachikwa,SM Mayers,M Musonda,P Mujaji,P Marange,J Nkomo,T Granger,N Mutasa,N Sibanda,Zimbabwe
1089528,L Lee,T Chetty,A Steyn,CL Tryon,M du Preez,S Luus,M Kapp,S Ismail,M Daniels,M Klaas,R Ntozakhe,South Africa
1089529,MV Waldron,L Paul,GH Lewis,SM Kavanagh,L Delany,J Gray,Rachel Delaney,AJ Kenealy,L Little,L Maritz,A Beggs,Ireland
1089531,L Tshuma,CS Mugeri,P Marange,M Mupachikwa,AC Mushangwe,SM Mayers,P Mujaji,J Nkomo,T Granger,N Mutasa,E Mbofana,Zimbabwe
1089533,A Steyn,S Luus,T Chetty,M du Preez,M Kapp,N de Klerk,CL Tryon,S Ismail,A Khaka,M Klaas,R Ntozakhe,South Africa
1089779,Noor Ali Zadran,Javed Ahmadi,Rahmat Shah,Asghar Stanikzai,Samiullah Shenwari,Mohammad Nabi,Afsar Zazai,Gulbadin Naib,Dawlat Zadran,Amir Hamza,Rashid Khan,Afghanistan
1089780,Noor Ali Zadran,Javed Ahmadi,Rahmat Shah,Samiullah Shenwari,Asghar Stanikzai,Mohammad Nabi,Afsar Zazai,Gulbadin Naib,Rashid Khan,Dawlat Zadran,Amir Hamza,Afghanistan
1098207,AM Rahane,S Dhawan,V Kohli,HH Pandya,Yuvraj Singh,MS Dhoni,KM Jadhav,B Kumar,UT Yadav,R Ashwin,Kuldeep Yadav,India
1098208,AM Rahane,S Dhawan,V Kohli,Yuvraj Singh,MS Dhoni,KM Jadhav,B Kumar,UT Yadav,HH Pandya,Kuldeep Yadav,R Ashwin,India
1098209,E Lewis,KA Hope,SD Hope,RL Chase,JN Mohammed,JO Holder,R Powell,D Bishoo,AR Nurse,AS Joseph,KOK Williams,West Indies
1098210,E Lewis,KA Hope,SD Hope,RL Chase,JN Mohammed,JO Holder,R Powell,AR Nurse,D Bishoo,AS Joseph,KOK Williams,West Indies
1104478,N Dickwella,MD Gunathilaka,BKG Mendis,WU Tharanga,AD Mathews,DAS Gunaratne,LD Madushanka,SL Malinga,N Pradeep,A Dananjaya,MA Aponso,Sri Lanka
1104479,H Masakadza,SF Mire,CR Ervine,SC Williams,Sikandar Raza,RP Burl,MN Waller,PJ Moor,AG Cremer,DT Tiripano,TL Chatara,Zimbabwe
1104480,H Masakadza,SF Mire,TK Musakanda,CR Ervine,SC Williams,MN Waller,Sikandar Raza,PJ Moor,CT Mumba,AG Cremer,TL Chatara,Zimbabwe
1104481,N Dickwella,MD Gunathilaka,AD Mathews,WU Tharanga,DAS Gunaratne,BKG Mendis,PWH de Silva,SL Malinga,AM Fernando,PVD Chameera,PADLR Sandakan,Sri Lanka
1104482,N Dickwella,BKG Mendis,MD Gunathilaka,WU Tharanga,AD Mathews,DAS Gunaratne,PWH de Silva,KMDN Kulasekara,A Dananjaya,PVD Chameera,SL Malinga,Sri Lanka
1114859,AT Carey,J Weatherald,TM Head,CA Ingram,JW Wells,JS Lehmann,JR Dean,Rashid Khan,B Stanlake,PM Siddle,B Laughlin,Adelaide Strikers
1114868,AJ Doolan,DJM Short,MS Wade,BR McDermott,DT Christian,CA Rose,TS Mills,JC Archer,CJ Boyce,NaN,NaN,Hobart Hurricanes
1114875,AT Carey,J Weatherald,TM Head,CA Ingram,JW Wells,MG Neser,JS Lehmann,Rashid Khan,PM Siddle,B Stanlake,B Laughlin,Adelaide Strikers
1114877,MS Harris,AJ Finch,CL White,TLW Cooper,DJ Bravo,Mohammad Nabi,KW Richardson,JD Wildermuth,GB Hogg,NaN,NaN,Melbourne Renegades
1114881,PSP Handscomb,BR Dunk,KP Pietersen,GJ Maxwell,SE Gotch,JP Faulkner,DJ Worrall,JR Coleman,D Fallins,JW Hastings,EP Gulbis,Melbourne Stars
1114890,AT Carey,J Weatherald,TM Head,CA Ingram,JW Wells,JS Lehmann,MG Neser,B Stanlake,PM Siddle,B Laughlin,Rashid Khan,Adelaide Strikers
1114892,MS Harris,MW Short,TLW Cooper,DJ Bravo,KA Pollard,JD Wildermuth,TP Ludeman,BJ Webster,CP Tremain,KW Richardson,JM Holland,Melbourne Renegades
1114894,MS Wade,DJM Short,GJ Bailey,BR McDermott,DT Christian,S Milenko,NJ Reardon,JC Archer,CJ Boyce,CA Rose,TS Mills,Hobart Hurricanes
1136567,RG Sharma,E Lewis,Ishan Kishan,SA Yadav,KH Pandya,KA Pollard,BCJ Cutting,PJ Sangwan,JJ Bumrah,M Markande,Mustafizur Rahman,Mumbai Indians
1136571,AM Rahane,DJM Short,SV Samson,BA Stokes,JC Buttler,RA Tripathi,K Gowtham,DS Kulkarni,JD Unadkat,S Gopal,B Laughlin,Rajasthan Royals
1136574,SA Yadav,Ishan Kishan,RG Sharma,E Lewis,KH Pandya,KA Pollard,HH Pandya,MJ McClenaghan,JJ Bumrah,Mustafizur Rahman,M Markande,Mumbai Indians
1136575,AM Rahane,DJM Short,SV Samson,RA Tripathi,BA Stokes,JC Buttler,K Gowtham,S Gopal,DS Kulkarni,JD Unadkat,B Laughlin,Rajasthan Royals
1136577,SR Watson,AT Rayudu,SK Raina,MS Dhoni,SW Billings,DJ Bravo,RA Jadeja,DL Chahar,SN Thakur,Imran Tahir,KV Sharma,Chennai Super Kings
1136578,CA Lynn,SP Narine,RV Uthappa,N Rana,KD Karthik,AD Russell,Shubman Gill,TK Curran,PP Chawla,Shivam Mavi,Kuldeep Yadav,Kolkata Knight Riders
1136581,SA Yadav,E Lewis,Ishan Kishan,KA Pollard,RG Sharma,KH Pandya,HH Pandya,MJ McClenaghan,M Markande,JJ Bumrah,Mustafizur Rahman,Mumbai Indians
1136582,KL Rahul,AJ Finch,MA Agarwal,KK Nair,Yuvraj Singh,DA Miller,R Ashwin,AJ Tye,BB Sran,AS Rajpoot,Mujeeb Ur Rahman,Kings XI Punjab
1136584,Q de Kock,V Kohli,AB de Villiers,CJ Anderson,Mandeep Singh,C de Grandhomme,P Negi,Washington Sundar,UT Yadav,Mohammed Siraj,YS Chahal,Royal Challengers Bangalore
1136586,PP Shaw,C Munro,SS Iyer,RR Pant,GJ Maxwell,V Shankar,TA Boult,Avesh Khan,LE Plunkett,A Mishra,R Tewatia,Delhi Daredevils
1136591,M Vohra,Q de Kock,BB McCullum,V Kohli,Mandeep Singh,Washington Sundar,C de Grandhomme,TG Southee,UT Yadav,Mohammed Siraj,YS Chahal,Royal Challengers Bangalore
1136594,KL Rahul,CH Gayle,Yuvraj Singh,KK Nair,AR Patel,MP Stoinis,MA Agarwal,R Ashwin,AS Rajpoot,AJ Tye,Mujeeb Ur Rahman,Kings XI Punjab
1136597,SA Yadav,E Lewis,RG Sharma,HH Pandya,KH Pandya,JP Duminy,MJ McClenaghan,JJ Bumrah,M Markande,BCJ Cutting,NaN,Mumbai Indians
1136610,SA Yadav,E Lewis,Ishan Kishan,KH Pandya,RG Sharma,KA Pollard,HH Pandya,BCJ Cutting,MJ McClenaghan,M Markande,JJ Bumrah,Mumbai Indians
1136615,PP Shaw,GJ Maxwell,SS Iyer,RR Pant,V Shankar,Abhishek Sharma,S Lamichhane,TA Boult,HV Patel,LE Plunkett,A Mishra,Delhi Daredevils
1136617,S Dhawan,KS Williamson,SP Goswami,MK Pandey,Shakib Al Hasan,YK Pathan,CR Brathwaite,B Kumar,Sandeep Sharma,S Kaul,Rashid Khan,Sunrisers Hyderabad
1136618,SP Narine,RV Uthappa,CA Lynn,N Rana,KD Karthik,Shubman Gill,AD Russell,JPR ScantleburyNaNSearles,PP Chawla,M Prasidh Krishna,Kuldeep Yadav,Kolkata Knight Riders
1136619,WP Saha,S Dhawan,KS Williamson,Shakib Al Hasan,DJ Hooda,YK Pathan,CR Brathwaite,Rashid Khan,B Kumar,KK Ahmed,S Kaul,Sunrisers Hyderabad
1136620,SP Goswami,S Dhawan,KS Williamson,Shakib Al Hasan,YK Pathan,DJ Hooda,CR Brathwaite,B Kumar,Sandeep Sharma,S Kaul,Rashid Khan,Sunrisers Hyderabad
1144483,JJ Roy,JM Bairstow,JE Root,EJG Morgan,BA Stokes,JC Buttler,MM Ali,CR Woakes,LE Plunkett,JC Archer,AU Rashid,England
1144484,ImamNaNulNaNHaq,Fakhar Zaman,Babar Azam,Haris Sohail,Sarfraz Ahmed,Mohammad Hafeez,Imad Wasim,Shadab Khan,Hasan Ali,Wahab Riaz,Mohammad Amir,Pakistan
1144485,HDRL Thirimanne,MDKJ Perera,FDM Karunaratne,BKG Mendis,DM de Silva,AD Mathews,BMAJ Mendis,NLTC Perera,I Udana,RAS Lakmal,SL Malinga,Sri Lanka
1144486,Mohammad Shahzad,Rahmat Shah,Hazratullah,Hashmatullah Shahidi,Mohammad Nabi,Gulbadin Naib,Najibullah Zadran,Rashid Khan,Dawlat Zadran,Mujeeb Ur Rahman,Hamid Hassan,Afghanistan
1144487,Tamim Iqbal,Soumya Sarkar,Shakib Al Hasan,Mushfiqur Rahim,Mohammad Mithun,Mahmudullah,Mosaddek Hossain,Mehedi Hasan Miraz,Mustafizur Rahman,Mohammad Saifuddin,Mashrafe Mortaza,Bangladesh
1144488,ImamNaNulNaNHaq,Fakhar Zaman,Babar Azam,Mohammad Hafeez,Sarfraz Ahmed,Asif Ali,Shoaib Malik,Wahab Riaz,Hasan Ali,Shadab Khan,Mohammad Amir,Pakistan
1144489,FDM Karunaratne,MDKJ Perera,HDRL Thirimanne,BKG Mendis,AD Mathews,DM de Silva,NLTC Perera,I Udana,RAS Lakmal,SL Malinga,N Pradeep,Sri Lanka
1144490,HM Amla,Q de Kock,F du Plessis,HE van der Dussen,DA Miller,JP Duminy,AL Phehlukwayo,CH Morris,K Rabada,Imran Tahir,T Shamsi,South Africa
1144491,Tamim Iqbal,Soumya Sarkar,Shakib Al Hasan,Mushfiqur Rahim,Mohammad Mithun,Mahmudullah,Mosaddek Hossain,Mohammad Saifuddin,Mehedi Hasan Miraz,Mashrafe Mortaza,Mustafizur Rahman,Bangladesh
1144492,DA Warner,AJ Finch,UT Khawaja,SPD Smith,GJ Maxwell,MP Stoinis,AT Carey,NM CoulterNaNNile,PJ Cummins,MA Starc,A Zampa,Australia
1144494,JJ Roy,JM Bairstow,JE Root,JC Buttler,EJG Morgan,BA Stokes,CR Woakes,LE Plunkett,JC Archer,MA Wood,AU Rashid,England
1144495,Hazratullah,Noor Ali Zadran,Rahmat Shah,Hashmatullah Shahidi,Gulbadin Naib,Mohammad Nabi,Najibullah Zadran,Ikram Alikhil,Rashid Khan,Aftab Alam,Hamid Hassan,Afghanistan
1144499,AJ Finch,DA Warner,SPD Smith,GJ Maxwell,SE Marsh,UT Khawaja,AT Carey,NM CoulterNaNNile,PJ Cummins,MA Starc,KW Richardson,Australia
1144501,CH Gayle,E Lewis,SD Hope,N Pooran,SO Hetmyer,JO Holder,AD Russell,CR Brathwaite,SS Cottrell,O Thomas,ST Gabriel,West Indies
1144502,DA Warner,AJ Finch,UT Khawaja,SPD Smith,GJ Maxwell,SE Marsh,AT Carey,PJ Cummins,MA Starc,JP Behrendorff,KW Richardson,Australia
1144503,Hazratullah,Noor Ali Zadran,Rahmat Shah,Hashmatullah Shahidi,Asghar Stanikzai,Mohammad Nabi,Ikram Alikhil,Gulbadin Naib,Rashid Khan,Hamid Hassan,Aftab Alam,Afghanistan
1144507,Q de Kock,HM Amla,F du Plessis,AK Markram,HE van der Dussen,DA Miller,AL Phehlukwayo,CH Morris,K Rabada,L Ngidi,Imran Tahir,South Africa
1144508,DA Warner,AJ Finch,UT Khawaja,GJ Maxwell,MP Stoinis,SPD Smith,AT Carey,MA Starc,PJ Cummins,NM CoulterNaNNile,A Zampa,Australia
1144509,FDM Karunaratne,MDKJ Perera,WIA Fernando,BKG Mendis,AD Mathews,BMAJ Mendis,DM de Silva,NLTC Perera,I Udana,SL Malinga,N Pradeep,Sri Lanka
1144510,KL Rahul,RG Sharma,V Kohli,V Shankar,MS Dhoni,KM Jadhav,HH Pandya,Mohammed Shami,Kuldeep Yadav,JJ Bumrah,YS Chahal,India
1144511,MJ Guptill,KS Williamson,C Munro,LRPL Taylor,TWM Latham,JDS Neesham,C de Grandhomme,MJ Santner,MJ Henry,TA Boult,LH Ferguson,New Zealand
1144512,ImamNaNulNaNHaq,Fakhar Zaman,Babar Azam,Mohammad Hafeez,Haris Sohail,Imad Wasim,Wahab Riaz,Sarfraz Ahmed,Shadab Khan,Mohammad Amir,Shaheen Shah Afridi,Pakistan
1144513,Liton Das,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Soumya Sarkar,Mahmudullah,Mosaddek Hossain,Mohammad Saifuddin,Mashrafe Mortaza,Mustafizur Rahman,Mehedi Hasan Miraz,Bangladesh
1144514,AJ Finch,DA Warner,UT Khawaja,SPD Smith,GJ Maxwell,MP Stoinis,AT Carey,PJ Cummins,MA Starc,JP Behrendorff,NM Lyon,Australia
